"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","CANoAtLngt","IndWgt","FishID","GenSamp","StomSamp","AgeSource","AgePrepMet","OtGrading","ParSamp","MaturityScale","DateofCalculation","Valid_Aphia","LngtClassCm"
"8978","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG71",90,2005,"W",127146,13,"32D8",".",360,"F",NA,NA,8,1,369,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,36
"8979","CA","IE-IGFS",4,"IE","45CE","GOV",55,"S","P","53A",16,2005,"W",127146,13,"32E1",".",290,"F",NA,NA,4,1,177,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"8980","CA","IE-IGFS",4,"IE","45CE","GOV",55,"S","P","53A",16,2005,"W",127146,13,"32E1",".",310,"F",NA,NA,7,1,240,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"8981","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",390,"F",NA,NA,6,1,534,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,39
"8982","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",70,"M",NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,20210524,127146,7
"8983","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",80,"M",NA,NA,0,1,4,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,8
"8984","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",150,"M",NA,NA,1,1,26,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"8985","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",160,"F",NA,NA,1,1,31,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"8986","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",220,"F",NA,NA,3,1,71,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"8987","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",260,"F",NA,NA,4,1,123,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"8988","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",260,"F",NA,NA,4,1,127,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"8989","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",280,"F",NA,NA,4,1,152,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"8990","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",280,"F",NA,NA,5,1,137,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"8991","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG1",81,2005,"W",127146,13,"33D8",".",300,"F",NA,NA,4,1,167,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,30
"8992","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO482",9,2005,"W",127146,13,"33D7",".",220,"M",NA,NA,4,1,80,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"8993","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","38",83,2005,"W",127146,13,"33D9",".",200,"F",NA,NA,2,1,65,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"8994","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","38",83,2005,"W",127146,13,"33D9",".",280,"F",NA,NA,5,1,150,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"8995","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",140,"M",NA,NA,1,1,23,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,14
"8996","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",170,"F",NA,NA,1,1,35,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,17
"8997","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",190,"F",NA,NA,2,1,33,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,19
"8998","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",200,"F",NA,NA,1,1,53,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"8999","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",230,"M",NA,NA,2,1,93,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9000","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",260,"M",NA,NA,5,1,148,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"9001","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",260,"F",NA,NA,4,1,105,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"9002","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",270,"F",NA,NA,2,1,121,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9003","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",270,"F",NA,NA,4,1,125,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9004","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",290,"F",NA,NA,4,1,154,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9005","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","39",82,2005,"W",127146,13,"33D8",".",350,"M",NA,NA,9,1,282,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,35
"9006","CA","IE-IGFS",4,"IE","45CE","GOV",55,"S","P","FG38",24,2005,"W",127146,13,"32E3",".",380,"F",NA,NA,5,1,481,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,38
"9007","CA","IE-IGFS",4,"IE","45CE","GOV",55,"S","P","FG46",22,2005,"W",127146,13,"32E2",".",390,"F",NA,NA,4,1,574,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,39
"9008","CA","IE-IGFS",4,"IE","45CE","GOV",55,"S","P","FG46",22,2005,"W",127146,13,"32E2",".",420,"F",NA,NA,7,1,633,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,42
"9009","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG68",85,2005,"W",127146,13,"32D9",".",90,"F",NA,NA,1,1,5,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,9
"9010","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG68",85,2005,"W",127146,13,"32D9",".",150,"M",NA,NA,1,1,25,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"9011","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG68",85,2005,"W",127146,13,"32D9",".",150,"M",NA,NA,1,1,26,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"9012","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",220,"F",NA,NA,3,1,75,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"9013","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",230,"M",NA,NA,3,1,84,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9014","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",230,"M",NA,NA,5,1,95,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9015","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",230,"F",NA,NA,4,1,99,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9016","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",240,"F",NA,NA,3,1,114,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,24
"9017","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO242",11,2005,"W",127146,13,"34D7",".",280,"F",NA,NA,5,1,159,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"9018","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",120,"F",NA,NA,1,1,17,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,12
"9019","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",160,"F",NA,NA,1,1,32,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"9020","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",170,"F",NA,NA,1,1,35,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,17
"9021","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",180,"F",NA,NA,1,1,42,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,18
"9022","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",230,"F",NA,NA,2,1,95,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9023","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",250,"F",NA,NA,3,1,122,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,25
"9024","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",260,"F",NA,NA,3,1,158,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"9025","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",270,"F",NA,NA,3,1,143,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9026","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","MB17",79,2005,"W",127146,13,"34D9",".",290,"F",NA,NA,4,1,211,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9027","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",90,"F",NA,NA,1,1,5,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,9
"9028","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",140,"M",NA,NA,1,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,14
"9029","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",150,"M",NA,NA,1,1,22,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"9030","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",160,"M",NA,NA,1,1,31,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"9031","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",200,"M",NA,NA,2,1,64,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"9032","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",230,"M",NA,NA,NA,1,107,NA,NA,NA,NA,NA,NA,NA,NA,20210524,127146,23
"9033","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",240,"M",NA,NA,4,1,121,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,24
"9034","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",240,"F",NA,NA,4,1,89,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,24
"9035","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",250,"F",NA,NA,4,1,106,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,25
"9036","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",260,"F",NA,NA,4,1,133,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,26
"9037","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",270,"F",NA,NA,5,1,167,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9038","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","48",77,2005,"W",127146,13,"34D9",".",290,"F",NA,NA,5,1,186,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9039","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",190,"M",NA,NA,5,1,41,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,19
"9040","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",190,"F",NA,NA,1,1,41,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,19
"9041","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",190,"F",NA,NA,2,1,44,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,19
"9042","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",200,"F",NA,NA,3,1,48,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"9043","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",200,"F",NA,NA,3,1,50,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"9044","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",210,"F",NA,NA,4,1,53,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,21
"9045","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",220,"F",NA,NA,3,1,59,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"9046","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",220,"F",NA,NA,5,1,63,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"9047","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",240,"F",NA,NA,6,1,83,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,24
"9048","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",270,"F",NA,NA,7,1,118,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9049","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",280,"F",NA,NA,6,1,141,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"9050","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",320,"F",NA,NA,8,1,200,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,32
"9051","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",360,"F",NA,NA,8,1,349,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,36
"9052","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",380,"F",NA,NA,8,1,343,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,38
"9053","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",390,"F",NA,NA,8,1,427,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,39
"9054","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO14",3,2005,"W",127146,13,"36D8",".",490,"F",NA,NA,9,1,902,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,49
"9055","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",160,"M",NA,NA,1,1,27,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"9056","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",160,"M",NA,NA,1,1,30,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"9057","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",170,"M",NA,NA,2,1,33,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,17
"9058","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",210,"F",NA,NA,3,1,62,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,21
"9059","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",220,"M",NA,NA,3,1,69,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"9060","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",220,"M",NA,NA,3,1,74,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,22
"9061","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",230,"M",NA,NA,4,1,79,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9062","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",230,"F",NA,NA,4,1,79,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9063","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",230,"F",NA,NA,4,1,83,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9064","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",250,"M",NA,NA,5,1,117,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,25
"9065","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",270,"F",NA,NA,4,1,153,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9066","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",270,"F",NA,NA,5,1,127,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,27
"9067","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",280,"M",NA,NA,6,1,134,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,28
"9068","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",290,"M",NA,NA,7,1,176,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9069","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",290,"F",NA,NA,5,1,176,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9070","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",290,"F",NA,NA,5,1,188,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,29
"9071","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",300,"F",NA,NA,5,1,217,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,30
"9072","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",310,"M",NA,NA,8,1,232,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"9073","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",310,"F",NA,NA,5,1,220,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"9074","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",310,"F",NA,NA,5,1,232,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"9075","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",320,"F",NA,NA,7,1,222,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,32
"9076","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",330,"F",NA,NA,5,1,263,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,33
"9077","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",330,"F",NA,NA,5,1,276,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,33
"9078","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",350,"F",NA,NA,6,1,318,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,35
"9079","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",360,"F",NA,NA,7,1,284,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,36
"9080","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",400,"F",NA,NA,7,1,399,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,40
"9081","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",440,"F",NA,NA,8,1,572,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,44
"9082","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",480,"F",NA,NA,9,1,838,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,48
"9083","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","FG81",104,2005,"W",127146,13,"36D9",".",520,"F",NA,NA,10,1,1148,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,52
"9084","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO138",7,2005,"W",127146,13,"36D8",".",200,"M",NA,NA,3,1,67,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,20
"9085","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO138",7,2005,"W",127146,13,"36D8",".",210,"F",NA,NA,4,1,69,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,21
"9086","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO24",4,2005,"W",127146,13,"36D8",".",130,"M",NA,NA,1,1,15,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,13
"9087","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO24",4,2005,"W",127146,13,"36D8",".",130,"M",NA,NA,1,1,16,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,13
"9088","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO24",4,2005,"W",127146,13,"36D8",".",150,"M",NA,NA,1,1,23,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"9089","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO24",4,2005,"W",127146,13,"36D8",".",230,"M",NA,NA,5,1,77,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9090","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",210,"F",NA,NA,3,1,63,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,21
"9091","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",230,"F",NA,NA,4,1,79,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9092","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",230,"F",NA,NA,4,1,92,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,23
"9093","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",240,"F",NA,NA,4,1,95,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,24
"9094","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",250,"M",NA,NA,7,1,117,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,25
"9095","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",300,"F",NA,NA,5,1,216,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,30
"9096","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",310,"F",NA,NA,6,1,226,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"9097","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO22",5,2005,"W",127146,13,"36D8",".",310,"F",NA,NA,6,1,283,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,31
"9098","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO12",6,2005,"W",127146,13,"36D8",".",150,"M",NA,NA,1,1,28,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,15
"9099","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO12",6,2005,"W",127146,13,"36D8",".",160,"M",NA,NA,2,1,36,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,16
"9100","CA","IE-IGFS",4,"IE","45CE","GOV",110,"S","P","PO12",6,2005,"W",127146,13,"36D8",".",170,"M",NA,NA,3,1,31,NA,NA,NA,"otolith",NA,NA,NA,NA,20210524,127146,17
